,text,sarcasm_label
1218,@MehrTarar Thei reights to protest ends where my rights begin. They cannot take my right of earning livelihood and free movement.,0
1219,Baking bread and hanging with a glass of wine in leggings and a sweatshirt with football on. HEAVEN! If only the snow hadn't turned to rain.,0
1220,@cringetalk @geob157 ^^^^ IMAGINE THAT? Never would have guessed ,1
1221,"Crime figures: true picture may be worse than feared, says think-tank report | via @Telegraph http://t.co/dps9g5Zc6l Surprised? ",1
1222,"So now its Hamilton on a Monday night? Thanks @BTSportSPFL for all those evening games you give us, saturday football is overrated! ",1
1223,Gotta love the sound of rain beating against the window on Christmas Day..  #whereswinter,1
1224,#Lebanon #detainee #is  #ISIS leader's #wife: #Iraqi #official: BAGHDAD – An Iraqi official denied Wednesday... http://t.co/AmRz6zvQTp,0
1225,I'm a Victoria Secret model. It's such a secret not even Victoria knows.  http://t.co/y97N5kTuQz,1
1226,:unamused_face: Half of the testing group was very helpful today. ,1
1227,They done worked me so hard,0
1228,"Amen :person_with_folded_hands: .... I love this! If you didn't plan, then it's your problem :face_with_stuck-out_tongue_and_winking_eye: #truth  emergency @ Pearl... http://t.co/pg2o4SgFwj",0
1229,Whoops. Didn't know I had to live up to other people's expectations instead of mine. Let me just fix that.  #sorrynotsorry #soz,1
1230,Can't wait for next year when it's a Cyber Month Sale. ,1
1231,@doforsarawak it's a ,0
1232,"@carlytyler @greateranglia let's face it, at the mo there's delays on any day ending in a y! #valueformoneynot ",1
1233,Best Christmas gift @taylorswift13 new album. http://t.co/jTbyb5ysjJ,0
1234,"I love that when a female expresses herself in an emphatic manner, it's always attributed to her menstrual cycle. -Mags  #PMS",1
1235,@94irwinjb I'm so persuasive lol ,1
1236,#KMYB19HR study http://t.co/4GiFoUIyml,0
1237,@ the hospital for a new allergy test... Love it. ,1
1238,@XboxSupport even your link to the service alert is down. ,1
1239,HEY LOOK THERE! ,0
1240,And you just skip my TBH? Do you not like me so much as to just erase me from your life or something? #awesome :face_with_look_of_triumph:,1
1241,"@Johnnyebs06 oh joy, now i get to have even more of them in my living room!  #putyourtoysaway #badboyfriend",1
1242,Human brains disappear every day. Some of them have never even appeared.. ||http://t.co/Fb0Aq5Frqs||#brain #humanbrain ,1
1243,Happy New Year all my Twitter people. Hope you have a happy and successful 2015! Lots of love :face_throwing_a_kiss: #2015season #2014sucks,0
1244,Turns out a sausage butty from burger king is just a burger. Really enjoyed eating that at half 8 in the morning.  #feelshit,1
1245,Ma thing  http://t.co/YVekcrBemZ,1
1246,girl#beautiful#short#nose#tall#but#toshort#selfieeee <3:* http://t.co/90Itgrq4bh,0
1247,@afneil @daily_politics @TheSunNewspaper Missed off the  hashtag?,0
1248,First nigga to grab it from behind No homo,0
1249,"Loooooool RT @Lonyngwenya: Monday is done, Friday is around the corner",0
1250,New homeschool year. New Marketing business. Clickbank University. Wealthy Affiliate. Writing the book finally. #holyschedule #needanapp 0_0,0
1251,SCRATCHING THE NIGHT OFF MY EYES,0
1252,Working on Boxing Day is so fun ,1
1253,To all u #deadbeatdads ur not worth a hair on our #kids heads.. Tough being a #singlemom but at least my #beautiful #daughter is loved by Me,0
1254,"It's too bad all this is happening to #TheInterview, it looks like a really good movie. ",1
1255,@Mark_Coker gun laws will fix everything ,1
1256,S/O to the Bengals for sucking it up yesterday. Totally made it worth me staying up 24 hours yesterday and coming to work this am. ,1
1257,"@johnsheehan10 @Matt_Brickman I mostly follow my lists, but I dip into the full feed randomly.",0
1258,"not that it matters, a message board thread is not an authoritative source @ILOVEBLACKMEN01 @TimOwensby",0
1259,:weary_cat_face::face_screaming_in_fear::weary_cat_face::face_screaming_in_fear::weary_cat_face::face_screaming_in_fear: #POPCORN!!!!!! :face_with_tears_of_joy::father_christmas::face_with_tears_of_joy::father_christmas::face_with_tears_of_joy::pistol::pistol: bringing this at movie tuesday night!!  http://t.co/6ucMg84g4w,1
1260,Mom: how about we bring your physical trainer Dunckin' Donuts. |Yes.. bringing donuts to a fitness fanatic would make perfect sense ,1
1261,@jimjefferies you are by far the funniest prick in the world at the moment. Can you please come to Geelong? We have a normal mayor.... ,1
1262,Thank you Harding science department for only giving us 55 minutes for our final. ,1
1263,"@Mike_Ashley_Out @towlawrian @nufcfans I guess this is where he lost a couple of million to Lambias, is it?   #LudicrousStory",1
1264,@CataCarryOn I moved here from north Jersey and was a big Rangers fan until the Coyotes came to town. Where are you from?,0
1265,stl.You Will Never Win Again RT @viggie_kopite: New Manager? New Striker? New Transfer Committee? (cont) http://t.co/vQkvIx4eNX,0
1266,"@TedSkibinski @RedState @PamelaJaneVP Maybe they are going to jump in and land on something that is technically not ""the ground"". ;)",0
1267,also sick names ,1
1268,Babysitting night! Hoping my car doesn't get towed bc idk where to park :face_with_open_mouth_and_cold_sweat:,0
1269,@LR_Lam you mean... it doesn't mean 'so much hate'..? .... oh..... orz,0
1270,@TelegraphPromos @Mistress_Fiona Second prize is TWO signed copies of Boris' book. #onlyKidding ,1
1271,"#Corpsman wisdom: I had a head cold, so I took my own advice - Motrin, hydrated and changed my socks. Cold eliminated  #navy",1
1272,Follow> @StartOnlineHere now for great tweets about starting an online shop! http://t.co/XYabZWuO5w StartOnlineHere,0
1273,"@BigKev67 @jennyah46 it's ok Kev, Gurney's bowling the next over ",1
1274,I take blazing hot showers so I can get used to burning in the pits of hell. #ifitsreal ,1
1275,Festive #ff to @titaniumaccount @RightmoveAddict @aroundthehouses @BCTLC @TheJamHouse @IAB_Bham @BrumChamber @jackiedeburca @Brumstew,0
1276,I love procrastinating but I hate cramming.. -_- ,0
1277,: Entertaining journalists collecting facts about annoying dentists. #Entertaining=#Annoying #FactAboutDentist,1
1278,#your biggest task is to get me to look #how shall one do that?  looking #none of them #cleverclogs #shld #know #my #nakhre too,0
1279,Zuckerberg says he wears a grey t-shirt everyday because he doesn't want to waste time on things that don't matter||He runs Facebook||,1
1280,My stomach is a Wonderland for gas inducing bacteria. #blessed ,1
1281,Here comes the universe. #TMLtalk #Leafs,0
1282,Thank God the #Knicks re-signed Carmelo.  #TheBullsCanHaveHim,1
1283,Heaven knows I'm miserable now ... #TheSmiths #girl #old #ohwow #InstaSize  #a #goodmood #weirdpose http://t.co/2t8G2YsUZU,0
1284,Should be a balanced view then  @pjhelliar @theprojecttv,1
1285,@Quikr Alone Tonight cause its a personal song which helps me to imagine myself beyond another world. |#GoSupersonicQuikr|@aboveandbeyond,0
1286,@DorlaCoddington @wherePHILLY Thx. If thry real why dont you have them? Friend me on http://t.co/OXybfwwWb6,0
1287,Boone Pratt- The Evolution Will Be Televised (Directed By Devin Gibson o...: http://t.co/xLzKxSdyS6 via> @YouTube,0
1288,"Off to brave Tesco. Humungous shopping list, hail outside #ohbliss ",1
1289,@carlyaquilino:  weird http://t.co/ApFZyGEtVr @gampnasty,0
1290,Breaking up with your girl so you don't have to buy her any presents ||#lowbudget #smartmove  #a #good #idea #butscheming doe,0
1291,"#Comptroller: #CitiBike #Stations, #Bikes  #Being #Properly #Maintained: As CitiBike gears up to expand, the... http://t.co/BPAiKun5ft",0
1292,Ooh! Someone knows how to click the 'Unfollow' button. I'm impressed!  #beforeCoffee http://t.co/Cm1UldR6d5,1
1293,I'm so ready to get drunk tonight,0
1294,I think the new sweater I bought is a maternity sweater. Oh well. Its super cozy,0
1295,Double dance with the boys is what makes a Monday worthwhile ,1
1296,Obama wants closer relations with a Marxist nation... I'm SHOCKED I tell you!  SHOCKED!    #cuba http://t.co/as75A3kJ9z,1
1297,@bigbillybmoney oh haha no they ain't :face_with_tears_of_joy::face_with_tears_of_joy: you ain't even seen em,0
1298,Being able to think your self angry is such a nice gift to have...  #ItsACurse,1
1299,@johnmcternan @theSNP in the paper that supported the blackshirts. ,0
1300,you are the one LYING @RBRNetwork1 @TheOldBreed1775 @Dolphin__Man @Joseph_WarrenDR @jus1314tin,0
1301,Cool to know I have people I can talk to when having a shit night. ,1
1302,@Espngreeny OSU opponents record much better than Baylor. Outright conf champs. Wins against 7 tms with winning records (Baylor 3),0
1303,@dudleymbc happy new year to you too!! Thanks for the reply ,1
1304,"dressing gown on, turkey and buffalo sauce sandwich in hand and big fat quiz of the year  #moving #ever #again",0
1305,"@etownmiller at $8.25 per day those are definitely not Costco socks! I must say this "" funky sock"" movement is kinda cool.",0
1306,A tiring selfiee!!but yet looks #freshh :P Aftr long work!!! I love unii  http://t.co/zX7sqmztxe,1
1307,"This has nothing to do with anything at all, but I hate the word ""fleek"". It sounds like something I'd name my Neopet.",0
1308,Oomf should be chowed in her mom's car,0
1309,"Stop living like a king, you're not one So using this in real life. #ExodusMovie",0
1310,I think I might be an artist  #flowers #pretty #love #beautiful #painting #art #nature #lchs http://t.co/Gq9zYIvApN,1
1311,i'm really stoked about going abroad in the fall. and well next week but that's for completely different reasons. #imissmyboyfriend,0
1312,Look behind you # Tara # Ella # Starbucks #mytopgirls @ The Omni Santry http://t.co/6fDS3kpjc7,0
1313,@fausAlien i don't like yellow but most of my things are yellow.  hi kapitana!!! Nagaaral kmi ni @Gel_ALIENlover ASDFGHJKL HUHUHU,1
1314,"Love ya Jerry, but what the heck was that?",0
1315,I'm not usually a fan of anything #pumpkin or #pumpkinspiced but OMG. These are the best cookies I've... http://t.co/Lyr8HuLnSW,0
1316,Image via We Heart It https://t.co/jqsXRQt8Yd #boy #funny #girl #K #mad  #ok http://t.co/0tZwekjkvD,0
1317,Take my time because I want it all right?  http://t.co/NxkFIWFs8I,1
1318,@sowinski521 annnnddddddd your opinion is irrelevant,0
1319,"#Its  #Over, Its Not Finished|Its Not Ending, Its Only The #Beginning When #God Is In It, #All #Things Are... http://t.co/AeUf5jNxwU",0
1320,"@Ike58Reese I know, but in the big spot (the only time I've watched him) he choked! Haha! Must mean he sucks, right? ",1
1321,@UberStaub oh my fingers stick together,0
1322,Can't wait to work with the dream team again today!! #delilyfe  :see-no-evil_monkey:,1
1323,I just love a chaotic school run!!!...,1
1324,@joshtiffers this is my new fave thing on facebook  #sexpest http://t.co/OpIVUx5Qxh,1
1325,@andyyoung2 @maneezafmcl @im_seo_Alan please reply to this gentleman on behalf of all of us here @Foodjob #jokles  #gotrealworktodo,0
1326,My luck just keeps getting better and better ,1
1327,@RWwatchMA Deutsch is a misogynistic toad; how shocking he's a bigot too  .... #HandsUpDontShoot,1
1328,> @CleartalkingCom Google Drive Review http://t.co/aqd6oRJ0Wb,0
1329,@tumblrthings: don't say anything... just retweet it https://t.co/9ovHj1YzFp @Lloydgallagher3 @bigtant1986 @Boydie1990,0
1330,"@lucasharriss_ Ok, hope it will rain soon  :confounded_face:",1
1331,"http://t.co/1izmy5gP0j nope, you do NOT fit that definition @RBRNetwork1 @JoeHilgerman @1_Free_Man @Anan_VII @ABPT_Rocket",0
1332,"Second day in a row that I'm late to work. Thanks, @MTA. Service definitely worth a fare hike.  http://t.co/dqMSB5JVHG",1
1333,Yeah so I'm on a diet:slice_of_pizza:  http://t.co/RfgZvzuBC5,1
1334,#notcies #eu Ebola leaves hundreds of thousands facing hunger in three worst-hit countries http://t.co/g79X9se31R,0
1335,"Don't be offended when you hear #HappyHolidays when people refer to #Christmas. The word 'holiday' is derived from ""Holy Day"". #fb ",1
1336,@MughalowOwais @BatoolMisbah lol  then,0
1337,WOW Doutzen looks amazing after having a baby,0
1338,It is always nice when I am taking a cig break at like 2am at my house and I hear weird creepy noises and its really dark ,1
1339,J Cole has a song about being a Virgin and then not being a virgin. #musicalgenius #innovation ,1
1340,@SpotJSO Thanks for the update Spot. I'm good w/ That. |If you can Post some stuff on this on my blog: http://t.co/JUmMWi0AyT,0
1341,http://t.co/juRDWnOQ8z  so Ugly Christmas Sweater Women's Sz M http://t.co/rcXS7QXZkw,0
1342,We'll that was a great way to start off my morning :grinning_face: ,1
1343,Now I see why this play wasn't reviewed. Because it wasn't even close.  http://t.co/jWu6lbpv5m,1
1344,Catching up on the RHOA!!!!#love the drama,0
1345,Never has an #Australia been more dependant on govt money than we are now #Sad #socialism #Unrealistic PEOPLE we spend more than we earn...,0
1346,@danisnotonfire which one is more disturbing dan? Tickling an elf's:aubergine: or biting it..... #philisinnocent  :grinning_face_with_smiling_eyes::pistol: http://t.co/0cTCRH94DW,1
1347,"@jimspellmanTV @RT_com hitting the big issues, champ. ",1
1348, RT @RumoursImADiva: RumourIsImADad's accent...,0
1349,@onejoey @hoppykristin least I could do for barging into your convo!,0
1350,"#Video on #Jesus and #Bulldogs which is #deep and #meaningful|cough, |#dog #dogs #bulldog #religion #vlog|http://t.co/HoUeTiFR2N",1
1351,@van_strael @NatGeo |We live in a world where even the neighbors look alien. ,0
1352,@Fleshframes plus my memory is short and I deleted all those pic you shared. Boom. ,1
1353,Nice weekend off but back at work tonight. Over the fucking moon ,1
